run_id,timestamp,symbol,strategy,side,mode,event,entry_exit,stop,size,signal_price,intended_price,fill_price,slippage,spread_cost,execution_cost,pnl,r_multiple,session_bucket,client_order_id,order_status,filled_qty,remaining_qty,rejection_reason,notes
,2026-05-01T19:10:00+00:00,NVDA,momentum,sell,backtest,target_or_structure,round_trip,199.47745,4.8047,198.765,198.765,199.099608,0.382248,0.764495,1.146743,-1.99,-0.52,close,,,4.8047,0.0,,entry=198.685494
,2026-05-04T13:45:00+00:00,NVDA,momentum,buy,backtest,target_or_structure,round_trip,197.4252,1.8652,199.98,199.98,199.250268,0.148959,0.297917,0.446876,-1.51,-0.31,open,,,1.8652,0.0,,entry=200.059992
,2026-05-04T15:40:00+00:00,NVDA,momentum,sell,backtest,target_or_structure,round_trip,196.520075,3.0398,194.955,194.955,196.468556,0.237922,0.475844,0.713766,-4.84,-0.97,midday,,,3.0398,0.0,,entry=194.877018
,2026-05-05T15:10:00+00:00,NVDA,momentum,sell,backtest,target_or_structure,round_trip,198.991237,3.1013,197.465,197.465,197.77908,0.245105,0.49021,0.735315,-1.22,-0.24,open,,,3.1013,0.0,,entry=197.386014
,2026-04-06T19:50:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,586.51005,1.6065,588.53,588.53,587.7648,0.378019,0.756038,1.134057,-1.61,-0.44,close,,,1.6065,0.0,,entry=588.765412
,2026-04-07T14:20:00+00:00,QQQ,momentum,sell,backtest,target_or_structure,round_trip,586.04145,1.6167,583.82,583.82,582.973096,0.282978,0.565956,0.848934,2.48,0.62,open,,,1.6167,0.0,,entry=583.586472
,2026-04-07T15:15:00+00:00,QQQ,momentum,sell,backtest,stop_loss,round_trip,581.600375,1.634,579.15,579.15,581.833015,0.379333,0.758666,1.138,-4.76,-1.09,midday,,,1.634,0.0,,entry=578.91834
,2026-04-08T12:20:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,586.121025,1.5989,588.88,588.88,594.866564,0.283469,0.566939,0.850408,6.99,1.46,close,,,1.5989,0.0,,entry=589.115552
,2026-04-08T19:10:00+00:00,QQQ,momentum,sell,backtest,target_or_structure,round_trip,605.6303,1.5709,603.81,603.81,604.356646,0.379506,0.759012,1.138518,-1.24,-0.38,close,,,1.5709,0.0,,entry=603.568476
,2026-04-09T14:45:00+00:00,QQQ,momentum,sell,backtest,target_or_structure,round_trip,605.69045,1.5695,603.59,603.59,604.551724,0.37916,0.75832,1.137479,-1.89,-0.51,open,,,1.5695,0.0,,entry=603.348564
,2026-04-09T16:35:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,603.677025,1.4355,606.97,606.97,608.10666,0.348918,0.697837,1.046755,1.28,0.25,midday,,,1.4355,0.0,,entry=607.212788
,2026-04-09T20:00:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,607.846575,1.5522,609.89,609.89,609.386148,0.378588,0.757176,1.135763,-1.16,-0.33,close,,,1.5522,0.0,,entry=610.133956
,2026-04-10T19:35:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,609.542325,1.5467,611.34,611.34,610.475712,0.378032,0.756064,1.134096,-1.72,-0.54,close,,,1.5467,0.0,,entry=611.584536
,2026-04-13T15:15:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,609.741825,1.5424,611.93,611.93,611.595264,0.377509,0.755017,1.132526,-0.89,-0.24,open,,,1.5424,0.0,,entry=612.174772
,2026-04-13T17:45:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,611.20815,1.5366,613.66,613.66,613.894344,0.377327,0.754655,1.131982,-0.02,-0.0,midday,,,1.5366,0.0,,entry=613.905464
,2026-04-14T12:10:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,613.637062,1.5314,615.7,615.7,620.316489,0.28361,0.56722,0.85083,5.11,1.45,close,,,1.5314,0.0,,entry=615.94628
,2026-04-14T15:00:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,618.8091,1.5249,621.7,621.7,623.020692,0.379691,0.759382,1.139073,1.63,0.34,open,,,1.5249,0.0,,entry=621.94868
,2026-04-14T16:55:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,622.230525,1.5213,624.23,624.23,626.079468,0.285206,0.570411,0.855617,2.93,0.86,midday,,,1.5213,0.0,,entry=624.479692
,2026-04-15T12:10:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,626.05095,1.5154,628.58,628.58,627.508896,0.380772,0.761543,1.142315,-2.0,-0.48,close,,,1.5154,0.0,,entry=628.831432
,2026-04-15T13:40:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,627.357675,1.5094,629.77,629.77,628.09866,0.379801,0.759603,1.139404,-2.9,-0.72,open,,,1.5094,0.0,,entry=630.021908
,2026-04-15T16:25:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,628.080862,1.5038,630.19,630.19,633.456516,0.284833,0.569667,0.8545,4.04,1.14,open,,,1.5038,0.0,,entry=630.442076
,2026-04-15T20:45:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,632.105775,1.5004,634.32,634.32,636.605256,0.285901,0.571802,0.857704,3.38,0.91,midday,,,1.5004,0.0,,entry=634.573728
,2026-04-16T18:35:00+00:00,QQQ,momentum,sell,backtest,target_or_structure,round_trip,641.17895,1.4959,638.47,638.47,639.165564,0.382167,0.764333,1.1465,-1.42,-0.32,midday,,,1.4959,0.0,,entry=638.214612
,2026-04-17T17:45:00+00:00,QQQ,momentum,sell,backtest,target_or_structure,round_trip,650.171375,1.4739,647.04,647.04,648.729388,0.38189,0.763781,1.145671,-2.87,-0.57,midday,,,1.4739,0.0,,entry=646.781184
,2026-04-17T20:20:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,646.489725,1.4659,648.62,648.62,648.370548,0.380328,0.760656,1.140983,-0.75,-0.21,close,,,1.4659,0.0,,entry=648.879448
,2026-04-20T15:20:00+00:00,QQQ,momentum,sell,backtest,target_or_structure,round_trip,647.95585,1.4716,645.6,645.6,645.197976,0.284922,0.569845,0.854767,2.03,0.53,open,,,1.4716,0.0,,entry=645.34176
,2026-04-20T17:30:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,643.9062,1.474,645.94,645.94,645.271788,0.380725,0.761451,1.142176,-1.37,-0.4,midday,,,1.474,0.0,,entry=646.198376
,2026-04-20T18:35:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,644.2653,1.4713,646.17,646.17,645.726606,0.38023,0.760459,1.140689,-1.03,-0.32,midday,,,1.4713,0.0,,entry=646.428468
,2026-04-20T19:00:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,644.908688,1.4684,646.74,646.74,646.131444,0.379766,0.759533,1.139299,-1.27,-0.41,close,,,1.4684,0.0,,entry=646.998696
,2026-04-21T19:35:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,645.0234,1.4648,647.485,647.485,645.976506,0.379008,0.758016,1.137025,-2.59,-0.65,close,,,1.4648,0.0,,entry=647.743994
,2026-04-21T20:05:00+00:00,QQQ,momentum,sell,backtest,target_or_structure,round_trip,647.9759,0.8981,642.71,642.71,645.0079,0.231254,0.462507,0.693761,-2.29,-0.46,close,,,0.8981,0.0,,entry=642.452916
,2026-04-22T15:00:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,648.7341,1.4491,651.14,651.14,651.519288,0.377612,0.755225,1.132837,0.17,0.04,open,,,1.4491,0.0,,entry=651.400456
,2026-04-22T18:05:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,651.816375,1.4431,653.96,653.96,653.408532,0.377408,0.754816,1.132225,-1.17,-0.34,midday,,,1.4431,0.0,,entry=654.221584
,2026-04-23T12:55:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,652.70415,1.4398,654.63,654.63,652.898736,0.376591,0.753182,1.129774,-2.87,-0.91,close,,,1.4398,0.0,,entry=654.891852
,2026-04-23T15:45:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,654.26025,1.4319,656.24,656.24,655.067868,0.375607,0.751215,1.126822,-2.05,-0.64,midday,,,1.4319,0.0,,entry=656.502496
,2026-04-23T17:55:00+00:00,QQQ,momentum,sell,backtest,target_or_structure,round_trip,657.0786,1.2391,653.295,653.295,650.540112,0.242469,0.484939,0.727408,4.05,0.81,midday,,,1.2391,0.0,,entry=653.033682
,2026-04-27T18:00:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,661.84125,1.418,664.065,664.065,663.394536,0.376543,0.753086,1.129628,-1.33,-0.38,midday,,,1.418,0.0,,entry=664.330626
,2026-04-27T20:00:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,662.20035,1.4157,664.23,664.23,663.644436,0.37605,0.752099,1.128149,-1.21,-0.37,close,,,1.4157,0.0,,entry=664.495692
,2026-04-28T19:15:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,656.0757,1.4274,657.925,657.925,657.746796,0.375673,0.751346,1.127019,-0.63,-0.21,close,,,1.4274,0.0,,entry=658.18817
,2026-04-29T15:05:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,657.7116,1.4218,660.075,660.075,659.466108,0.3753,0.750599,1.125899,-1.24,-0.33,open,,,1.4218,0.0,,entry=660.33903
,2026-04-30T18:55:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,664.384875,1.4059,666.68,666.68,666.63324,0.374976,0.749952,1.124928,-0.44,-0.12,midday,,,1.4059,0.0,,entry=666.946672
,2026-05-01T14:30:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,671.3574,1.3885,674.71,674.71,673.190616,0.374387,0.748774,1.12316,-2.48,-0.49,open,,,1.3885,0.0,,entry=674.979884
,2026-05-04T14:55:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,674.21025,1.3814,676.35,676.35,675.009888,0.373428,0.746857,1.120285,-2.22,-0.67,open,,,1.3814,0.0,,entry=676.62054
,2026-05-05T14:10:00+00:00,QQQ,momentum,buy,backtest,target_or_structure,round_trip,676.04565,1.3732,678.775,678.775,679.138236,0.373012,0.746024,1.119036,0.13,0.03,open,,,1.3732,0.0,,entry=679.04651
,2026-04-06T17:20:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,658.948262,1.421,656.04,656.04,657.522904,0.37324,0.74648,1.11972,-2.48,-0.55,midday,,,1.421,0.0,,entry=655.777584
,2026-04-07T12:00:00+00:00,SPY,momentum,buy,backtest,stop_loss,round_trip,656.584425,1.4115,658.71,658.71,656.321791,0.371308,0.742615,1.113923,-3.74,-1.11,close,,,1.4115,0.0,,entry=658.973484
,2026-04-07T14:20:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,655.77535,1.417,653.5,653.5,654.751796,0.370684,0.741369,1.112053,-2.14,-0.6,open,,,1.417,0.0,,entry=653.2386
,2026-04-07T19:15:00+00:00,SPY,momentum,sell,backtest,stop_loss,round_trip,657.143762,1.4104,655.035,655.035,657.40662,0.370139,0.740279,1.110418,-3.71,-1.11,close,,,1.4104,0.0,,entry=654.772986
,2026-04-08T12:00:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,656.754,1.3958,659.23,659.23,664.707087,0.276848,0.553695,0.830543,5.55,1.45,close,,,1.3958,0.0,,entry=659.493692
,2026-04-08T18:15:00+00:00,SPY,momentum,buy,backtest,stop_loss,round_trip,674.434687,1.3685,676.445,676.445,674.164914,0.369736,0.739472,1.109207,-3.49,-1.12,midday,,,1.3685,0.0,,entry=676.715578
,2026-04-08T19:10:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,675.594775,1.3704,672.95,672.95,674.614738,0.369267,0.738533,1.1078,-2.65,-0.66,close,,,1.3704,0.0,,entry=672.68082
,2026-04-09T16:40:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,674.040675,1.3595,676.42,676.42,679.048272,0.276279,0.552558,0.828837,3.4,0.94,midday,,,1.3595,0.0,,entry=676.690568
,2026-04-10T16:50:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,680.842862,1.36,678.66,678.66,679.736786,0.36941,0.73882,1.10823,-1.83,-0.55,midday,,,1.36,0.0,,entry=678.388536
,2026-04-13T17:40:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,678.948375,1.3519,681.38,681.38,681.887136,0.368674,0.737348,1.106022,0.32,0.09,midday,,,1.3519,0.0,,entry=681.652552
,2026-04-14T12:00:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,681.083025,1.349,683.09,683.09,687.648489,0.277099,0.554197,0.831296,4.43,1.44,close,,,1.349,0.0,,entry=683.363236
,2026-04-14T15:05:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,688.424625,1.3403,690.84,690.84,690.69861,0.370409,0.740819,1.111228,-0.56,-0.16,open,,,1.3403,0.0,,entry=691.116336
,2026-04-14T19:00:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,694.842775,1.3366,692.31,692.31,693.467276,0.370372,0.740744,1.111116,-1.92,-0.51,close,,,1.3366,0.0,,entry=692.033076
,2026-04-15T14:35:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,694.83855,1.325,696.91,696.91,695.711604,0.369119,0.738237,1.107356,-1.96,-0.63,open,,,1.325,0.0,,entry=697.188764
,2026-04-15T19:35:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,696.743775,1.3182,699.02,699.02,699.260184,0.368716,0.737433,1.106149,-0.05,-0.02,close,,,1.3182,0.0,,entry=699.299608
,2026-04-17T12:50:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,699.397125,1.3133,701.62,701.62,706.624931,0.277133,0.554266,0.831398,4.75,1.44,close,,,1.3133,0.0,,entry=701.900648
,2026-04-17T15:10:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,706.40955,1.3066,708.86,708.86,709.895928,0.370824,0.741647,1.112471,0.98,0.28,open,,,1.3066,0.0,,entry=709.143544
,2026-04-17T17:45:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,712.807575,1.3067,709.55,709.55,710.7842,0.371116,0.742232,1.113348,-1.98,-0.43,midday,,,1.3067,0.0,,entry=709.26618
,2026-04-21T13:10:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,706.080375,1.3053,708.79,708.79,709.905924,0.370439,0.740878,1.111317,1.09,0.28,close,,,1.3053,0.0,,entry=709.073516
,2026-04-21T16:00:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,709.594563,1.3107,706.715,706.715,707.55791,0.370663,0.741327,1.11199,-1.48,-0.36,midday,,,1.3107,0.0,,entry=706.432314
,2026-04-21T17:30:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,707.2437,1.3123,704.7,704.7,705.5321,0.370055,0.740111,1.110166,-1.46,-0.39,midday,,,1.3123,0.0,,entry=704.41812
,2026-04-21T19:35:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,704.9133,1.3049,707.58,707.58,705.962502,0.36898,0.73796,1.10694,-2.48,-0.64,close,,,1.3049,0.0,,entry=707.863032
,2026-04-21T20:05:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,708.0457,0.9502,703.2,703.2,706.692564,0.267882,0.535765,0.803647,-3.59,-0.74,close,,,0.9502,0.0,,entry=702.91872
,2026-04-22T20:10:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,708.609037,1.2906,710.715,710.715,710.375736,0.366885,0.733771,1.100656,-0.8,-0.26,close,,,1.2906,0.0,,entry=710.999286
,2026-04-23T17:55:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,712.782512,1.2921,709.26,709.26,706.992684,0.274594,0.549188,0.823782,3.74,0.76,midday,,,1.2921,0.0,,entry=708.976296
,2026-04-27T19:50:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,713.362125,1.2861,715.48,715.48,714.873936,0.367989,0.735978,1.103968,-1.15,-0.37,close,,,1.2861,0.0,,entry=715.766192
,2026-04-28T18:35:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,709.272375,1.2919,711.41,711.41,710.780574,0.367539,0.735078,1.102617,-1.18,-0.38,close,,,1.2919,0.0,,entry=711.694564
,2026-04-29T16:05:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,712.767475,1.2938,709.45,709.45,710.724176,0.367411,0.734821,1.102232,-2.02,-0.43,midday,,,1.2938,0.0,,entry=709.16622
,2026-04-29T20:40:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,708.758663,1.287,711.59,711.59,710.945508,0.366234,0.732468,1.098702,-1.2,-0.3,close,,,1.287,0.0,,entry=711.874636
,2026-04-30T19:55:00+00:00,SPY,momentum,buy,backtest,target_or_structure,round_trip,713.71125,1.2778,715.81,715.81,718.122636,0.274731,0.549462,0.824193,2.82,0.92,midday,,,1.2778,0.0,,entry=716.096324
,2026-05-04T13:45:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,723.118288,1.2734,720.49,720.49,720.698164,0.366968,0.733937,1.100905,-0.63,-0.17,close,,,1.2734,0.0,,entry=720.201804
,2026-05-04T16:20:00+00:00,SPY,momentum,sell,backtest,target_or_structure,round_trip,722.30125,1.2754,718.855,718.855,717.656948,0.366352,0.732705,1.099057,1.16,0.24,midday,,,1.2754,0.0,,entry=718.567458
,2026-04-07T15:45:00+00:00,AAPL,momentum,sell,backtest,stop_loss,round_trip,250.28415,2.8585,248.535,248.535,248.53496,0.213105,0.426211,0.639316,2.5,0.47,open,,,2.8585,0.0,,entry=248.435586
,2026-04-13T16:15:00+00:00,AAPL,momentum,sell,backtest,target_or_structure,round_trip,260.775312,1.7463,257.905,257.905,257.918126,0.18012,0.360241,0.540361,-0.2,-0.04,open,,,1.7463,0.0,,entry=257.801838
,2026-04-14T14:15:00+00:00,AAPL,momentum,buy,backtest,stop_loss,round_trip,256.951013,2.2999,259.13,259.13,259.129959,0.178813,0.357626,0.53644,2.51,0.48,close,,,2.2999,0.0,,entry=259.233652
,2026-04-15T17:45:00+00:00,AAPL,momentum,buy,backtest,target_or_structure,round_trip,260.556975,2.0907,262.96,262.96,264.334224,0.165238,0.330476,0.495714,3.95,0.75,midday,,,2.0907,0.0,,entry=263.065184
,2026-04-16T13:30:00+00:00,AAPL,momentum,buy,backtest,stop_loss,round_trip,265.03575,3.7879,266.31,266.31,264.929736,0.402537,0.805074,1.207611,-5.63,-1.08,close,,,3.7879,0.0,,entry=266.416524
,2026-04-17T17:15:00+00:00,AAPL,momentum,buy,backtest,target_or_structure,round_trip,269.554425,2.452,271.6,271.6,270.471768,0.265885,0.53177,0.797655,-3.03,-0.57,midday,,,2.452,0.0,,entry=271.70864
,2026-04-20T15:00:00+00:00,AAPL,momentum,buy,backtest,target_or_structure,round_trip,269.654175,1.8211,272.4,272.4,271.871208,0.198274,0.396548,0.594822,-1.16,-0.22,open,,,1.8211,0.0,,entry=272.50896
,2026-04-21T18:00:00+00:00,AAPL,momentum,sell,backtest,target_or_structure,round_trip,267.84795,2.959,266.16,266.16,266.936732,0.315423,0.630847,0.94627,-2.61,-0.49,midday,,,2.959,0.0,,entry=266.053536
,2026-04-22T18:15:00+00:00,AAPL,momentum,buy,backtest,target_or_structure,round_trip,267.7689,1.6996,270.7,270.7,272.59092,0.184713,0.369425,0.554138,3.03,0.59,open,,,1.6996,0.0,,entry=270.80828
,2026-04-24T16:00:00+00:00,AAPL,momentum,sell,backtest,target_or_structure,round_trip,273.677487,2.0333,271.22,271.22,271.70864,0.220743,0.441486,0.66223,-1.21,-0.23,open,,,2.0333,0.0,,entry=271.111512
,2026-05-01T14:30:00+00:00,AAPL,momentum,buy,backtest,stop_loss,round_trip,277.694025,1.099,282.235,282.235,282.234955,0.093065,0.186131,0.279196,2.5,0.49,open,,,1.099,0.0,,entry=282.347894
,2026-05-04T14:30:00+00:00,AAPL,momentum,sell,backtest,target_or_structure,round_trip,281.3015,1.0897,276.71,276.71,277.851096,0.120837,0.241674,0.36251,-1.36,-0.27,open,,,1.0897,0.0,,entry=276.599316
,2026-05-05T16:00:00+00:00,AAPL,momentum,buy,backtest,end_of_data,round_trip,275.818725,1.7402,278.69,278.69,280.71267,0.145864,0.291729,0.437593,4.26,0.82,open,,,1.7402,0.0,,entry=278.801476
,2026-04-07T15:45:00+00:00,MSFT,momentum,sell,backtest,target_or_structure,round_trip,372.383637,2.5553,370.42,370.42,369.367688,0.283657,0.567315,0.850972,3.85,0.71,open,,,2.5553,0.0,,entry=370.271832
,2026-04-08T13:30:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,369.823125,1.9547,372.4,372.4,377.84943,0.21947,0.43894,0.65841,7.84,1.47,close,,,1.9547,0.0,,entry=372.54896
,2026-04-08T19:45:00+00:00,MSFT,momentum,sell,backtest,stop_loss,round_trip,373.47135,2.562,371.49,371.49,373.620739,0.381718,0.763436,1.145155,-5.84,-1.07,close,,,2.562,0.0,,entry=371.341404
,2026-04-09T15:45:00+00:00,MSFT,momentum,sell,backtest,target_or_structure,round_trip,373.366087,1.4074,369.78,369.78,370.368088,0.208295,0.41659,0.624886,-1.04,-0.2,open,,,1.4074,0.0,,entry=369.632088
,2026-04-13T19:45:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,370.3917,1.2485,374.43,374.43,382.802734,0.141311,0.282622,0.423933,7.75,1.48,open,,,1.2485,0.0,,entry=374.579772
,2026-04-14T12:45:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,381.70335,1.9342,384.33,384.33,389.888478,0.224117,0.448233,0.67235,7.92,1.47,close,,,1.9342,0.0,,entry=384.483732
,2026-04-14T15:00:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,385.623525,0.7235,392.7,392.7,390.29382,0.113322,0.226644,0.339965,-1.85,-0.35,open,,,0.7235,0.0,,entry=392.85708
,2026-04-15T19:45:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,395.7681,0.8123,402.06,402.06,411.13548,0.098724,0.197449,0.296173,6.24,1.19,open,,,0.8123,0.0,,entry=402.220824
,2026-04-17T16:45:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,424.944975,1.5749,428.21,428.21,426.859188,0.269383,0.538767,0.80815,-2.4,-0.44,open,,,1.5749,0.0,,entry=428.381284
,2026-04-21T17:00:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,419.174438,1.1175,423.765,423.765,424.38018,0.189598,0.379197,0.568795,0.5,0.09,open,,,1.1175,0.0,,entry=423.934506
,2026-04-22T16:45:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,422.630775,0.915,428.24,428.24,430.457748,0.157173,0.314346,0.47152,1.87,0.35,open,,,0.915,0.0,,entry=428.411296
,2026-04-23T14:45:00+00:00,MSFT,momentum,sell,backtest,target_or_structure,round_trip,422.704125,0.9694,417.4,417.4,421.76864,0.162665,0.325331,0.487996,-4.4,-0.83,open,,,0.9694,0.0,,entry=417.23304
,2026-04-27T13:30:00+00:00,MSFT,momentum,buy,backtest,stop_loss,round_trip,422.8203,2.4117,424.59,424.59,424.589932,0.307232,0.614464,0.921695,2.13,0.46,close,,,2.4117,0.0,,entry=424.759836
,2026-04-30T17:45:00+00:00,MSFT,momentum,sell,backtest,target_or_structure,round_trip,411.360837,0.8117,405.04,405.04,402.841072,0.098444,0.196888,0.295331,3.46,0.66,open,,,0.8117,0.0,,entry=404.877984
,2026-05-01T13:30:00+00:00,MSFT,momentum,buy,backtest,target_or_structure,round_trip,407.049825,2.2929,409.295,409.295,413.444556,0.282535,0.565071,0.847606,7.33,1.33,close,,,2.2929,0.0,,entry=409.458718
,2026-05-05T16:00:00+00:00,MSFT,momentum,sell,backtest,end_of_data,round_trip,417.511175,0.8125,411.13,411.13,409.673804,0.133354,0.266708,0.400062,1.05,0.2,open,,,0.8125,0.0,,entry=410.965548
,2026-04-08T12:00:00+00:00,NVDA,momentum,buy,backtest,target_or_structure,round_trip,176.093662,2.5739,178.11,178.11,182.283464,0.138622,0.277245,0.415867,7.97,1.48,close,,,2.5739,0.0,,entry=178.181244
,2026-04-10T16:30:00+00:00,NVDA,momentum,buy,backtest,target_or_structure,round_trip,183.6996,2.4433,185.84,185.84,188.079738,0.136786,0.273573,0.410359,5.35,0.99,open,,,2.4433,0.0,,entry=185.914336
,2026-04-15T12:30:00+00:00,NVDA,momentum,buy,backtest,target_or_structure,round_trip,194.41275,3.1062,196.105,196.105,195.631716,0.243411,0.486822,0.730233,-1.71,-0.31,close,,,3.1062,0.0,,entry=196.183442
,2026-04-15T16:15:00+00:00,NVDA,momentum,buy,backtest,target_or_structure,round_trip,197.759363,4.6008,198.9,198.9,199.040352,0.274631,0.549262,0.823893,2.95,0.52,open,,,4.6008,0.0,,entry=198.97956
,2026-04-17T14:15:00+00:00,NVDA,momentum,buy,backtest,stop_loss,round_trip,200.39775,4.908,201.47,201.47,200.317591,0.394473,0.788947,1.18342,-6.05,-1.07,open,,,4.908,0.0,,entry=201.550588
,2026-04-20T12:15:00+00:00,NVDA,momentum,buy,backtest,stop_loss,round_trip,200.761837,5.189,201.67,201.67,200.681533,0.417644,0.835288,1.252931,-5.55,-1.08,close,,,5.189,0.0,,entry=201.750668
,2026-04-21T13:30:00+00:00,NVDA,momentum,buy,backtest,stop_loss,round_trip,201.0162,4.7152,202.12,202.12,200.935794,0.380174,0.760347,1.140521,-5.96,-1.07,close,,,4.7152,0.0,,entry=202.200848
,2026-04-21T17:30:00+00:00,NVDA,momentum,sell,backtest,stop_loss,round_trip,201.3822,4.9181,200.33,200.33,200.329968,0.295535,0.591071,0.886606,2.59,0.46,midday,,,4.9181,0.0,,entry=200.249868
,2026-04-23T14:00:00+00:00,NVDA,momentum,buy,backtest,target_or_structure,round_trip,200.627175,2.5902,202.63,202.63,202.179096,0.209749,0.419498,0.629248,-1.38,-0.26,open,,,2.5902,0.0,,entry=202.711052
,2026-04-24T18:00:00+00:00,NVDA,momentum,buy,backtest,target_or_structure,round_trip,201.963825,1.223,206.2,206.2,208.921398,0.075998,0.151996,0.227993,4.25,0.81,open,,,1.223,0.0,,entry=206.28248
,2026-04-28T12:00:00+00:00,NVDA,momentum,buy,backtest,stop_loss,round_trip,210.89145,2.4212,213.04,213.04,213.039966,0.154764,0.309529,0.464293,2.6,0.48,midday,,,2.4212,0.0,,entry=213.125216
,2026-04-29T18:45:00+00:00,NVDA,momentum,sell,backtest,target_or_structure,round_trip,209.758088,2.8372,207.92,207.92,209.053588,0.23656,0.47312,0.70968,-3.45,-0.63,midday,,,2.8372,0.0,,entry=207.836832
,2026-04-30T17:45:00+00:00,NVDA,momentum,sell,backtest,target_or_structure,round_trip,210.815725,1.288,206.78,206.78,201.340504,0.079189,0.158378,0.237566,6.1,1.15,open,,,1.288,0.0,,entry=206.697288
,2026-05-04T16:30:00+00:00,NVDA,momentum,sell,backtest,target_or_structure,round_trip,199.367175,2.6048,197.36,197.36,196.808692,0.154061,0.308122,0.462183,3.33,0.61,open,,,2.6048,0.0,,entry=197.281056
,2026-05-05T14:00:00+00:00,NVDA,momentum,buy,backtest,stop_loss,round_trip,197.7045,2.897,199.515,199.515,197.625418,0.230149,0.460298,0.690447,-5.71,-1.04,open,,,2.897,0.0,,entry=199.594806
,2026-04-07T15:45:00+00:00,QQQ,momentum,sell,backtest,stop_loss,round_trip,586.151725,1.5069,582.69,582.69,582.689907,0.263387,0.526775,0.790162,2.61,0.47,open,,,1.5069,0.0,,entry=582.456924
